tourney_id,tourney_name,tourney_date,round,surface,winner_name,loser_name,winner_name_norm,loser_name_norm,winner_elo_pre,loser_elo_pre,winner_elo_post,loser_elo_post,k_used,exp_winner,exp_loser
2008-580,Australian Open,2008-01-14,R32,Hard,Roger Federer,Janko Tipsarevic,roger federer,janko tipsarevic,2118.2539968412298,1585.3087716851448,2119.6764550176185,1583.886313508756,32.0,0.9555481819878502,0.04445181801214981
2008-580,Australian Open,2008-01-14,R32,Hard,Tomas Berdych,Juan Monaco,tomas berdych,juan monaco,1719.6426184901873,1546.4550783879354,1728.2679618096092,1537.8297350685134,32.0,0.7304580212680616,0.2695419787319384
2008-580,Australian Open,2008-01-14,R32,Hard,James Blake,Sebastien Grosjean,james blake,sebastien grosjean,1702.2078127162579,1688.0785000808396,1717.557492292393,1672.7288205047046,32.0,0.5203225132457816,0.4796774867542184
2008-580,Australian Open,2008-01-14,R32,Hard,Marin Cilic,Fernando Gonzalez,marin cilic,fernando gonzalez,1483.1327081673705,1697.1535306132953,1507.906114065511,1672.3801247151548,32.0,0.22583106568310915,0.7741689343168908
2008-580,Australian Open,2008-01-14,R32,Hard,Novak Djokovic,Sam Querrey,novak djokovic,sam querrey,1813.772134561168,1512.9995130982873,1818.5852651730195,1508.1863824864358,32.0,0.8495896683796398,0.15041033162036022
2008-580,Australian Open,2008-01-14,R32,Hard,Lleyton Hewitt,Marcos Baghdatis,lleyton hewitt,marcos baghdatis,1804.9482259328552,1722.5741864973572,1817.2242784714908,1710.2981339587216,32.0,0.6163733581676379,0.38362664183236206
2008-580,Australian Open,2008-01-14,R32,Hard,Juan Carlos Ferrero,David Nalbandian,juan carlos ferrero,david nalbandian,1711.713060331004,1778.956421967107,1730.771636721426,1759.897845576685,32.0,0.4044194877993184,0.5955805122006816
2008-580,Australian Open,2008-01-14,R32,Hard,David Ferrer,Vincent Spadea,david ferrer,vincent spadea,1707.0035821273975,1511.6846524640328,1714.8501744306204,1503.8380601608098,32.0,0.7547939905242853,0.2452060094757147
2008-580,Australian Open,2008-01-14,R32,Hard,Richard Gasquet,Igor Andreev,richard gasquet,igor andreev,1654.230664567205,1606.746058641277,1668.0574322085884,1592.9192909998935,32.0,0.5679135112067705,0.43208648879322953
2008-580,Australian Open,2008-01-14,R32,Hard,Jo-Wilfried Tsonga,Guillermo Garcia Lopez,jo-wilfried tsonga,guillermo garcia lopez,1590.1921163925879,1492.691568576276,1601.8163202440833,1481.0673647247806,32.0,0.6367436296407706,0.3632563703592294
2008-580,Australian Open,2008-01-14,R32,Hard,Mikhail Youzhny,Ivo Karlovic,mikhail youzhny,ivo karlovic,1722.141511142028,1484.8020498334765,1728.6448294212244,1478.2987315542803,32.0,0.7967713037751198,0.20322869622488016
2008-580,Australian Open,2008-01-14,R32,Hard,Nikolay Davydenko,Marc Gicquel,nikolay davydenko,marc gicquel,1817.261193969463,1544.907980322378,1822.782202367528,1539.386971924313,32.0,0.8274684875604699,0.17253151243953013
2008-580,Australian Open,2008-01-14,R32,Hard,Philipp Kohlschreiber,Andy Roddick,philipp kohlschreiber,andy roddick,1539.900589885681,1831.1975347229557,1566.8601304429012,1804.2379941657355,32.0,0.15751435758686722,0.8424856424131328
2008-580,Australian Open,2008-01-14,R32,Hard,Jarkko Nieminen,Mardy Fish,jarkko nieminen,mardy fish,1635.1992908415511,1586.2028456910757,1648.9577609804649,1572.444375552162,32.0,0.5700478081589447,0.42995219184105526
2008-580,Australian Open,2008-01-14,R32,Hard,Paul Henri Mathieu,Stefan Koubek,paul henri mathieu,stefan koubek,1592.2079371571879,1505.5064639739837,1604.2960540520294,1493.4183470791422,32.0,0.6222463470362013,0.3777536529637987
2008-580,Australian Open,2008-01-14,R32,Hard,Rafael Nadal,Gilles Simon,rafael nadal,gilles simon,1902.0704990650725,1516.0241006375943,1905.1991108077266,1512.8954888949402,32.0,0.902230883042057,0.09776911695794299
2008-580,Australian Open,2008-01-14,R16,Hard,Roger Federer,Tomas Berdych,roger federer,tomas berdych,2119.6764550176185,1728.2679618096092,2122.7190136277127,1725.225403199515,32.0,0.9049200434345563,0.09507995656544366
2008-580,Australian Open,2008-01-14,R16,Hard,James Blake,Marin Cilic,james blake,marin cilic,1717.557492292393,1507.906114065511,1724.9257745454686,1500.5378318124353,32.0,0.7697411795913867,0.23025882040861334
2008-580,Australian Open,2008-01-14,R16,Hard,Novak Djokovic,Lleyton Hewitt,novak djokovic,lleyton hewitt,1818.5852651730195,1817.2242784714908,1834.5225897397843,1801.286953904726,32.0,0.5019586072886015,0.49804139271139847
2008-580,Australian Open,2008-01-14,R16,Hard,David Ferrer,Juan Carlos Ferrero,david ferrer,juan carlos ferrero,1714.8501744306204,1730.771636721426,1731.5828720510106,1714.0389391010358,32.0,0.47710319936280665,0.5228968006371933
2008-580,Australian Open,2008-01-14,R16,Hard,Jo-Wilfried Tsonga,Richard Gasquet,jo-wilfried tsonga,richard gasquet,1601.8163202440833,1668.0574322085884,1620.830403551319,1649.0433489013526,32.0,0.4058098966488811,0.5941901033511189
2008-580,Australian Open,2008-01-14,R16,Hard,Mikhail Youzhny,Nikolay Davydenko,mikhail youzhny,nikolay davydenko,1728.6448294212244,1822.782202367528,1748.8769540688256,1802.5500777199268,32.0,0.3677461047624577,0.6322538952375423
2008-580,Australian Open,2008-01-14,R16,Hard,Jarkko Nieminen,Philipp Kohlschreiber,jarkko nieminen,philipp kohlschreiber,1648.9577609804649,1566.8601304429012,1661.2458552979301,1554.572036125436,32.0,0.6159970525792094,0.38400294742079055
2008-580,Australian Open,2008-01-14,R16,Hard,Rafael Nadal,Paul Henri Mathieu,rafael nadal,paul henri mathieu,1905.1991108077266,1604.2960540520294,1910.009171876859,1599.485992982897,32.0,0.8496855915896118,0.15031440841038823
2008-580,Australian Open,2008-01-14,QF,Hard,Roger Federer,James Blake,roger federer,james blake,2122.7190136277127,1724.9257745454686,2125.66187465012,1721.9829135230611,32.0,0.9080355930497674,0.09196440695023256
2008-580,Australian Open,2008-01-14,QF,Hard,Novak Djokovic,David Ferrer,novak djokovic,david ferrer,1834.5225897397843,1731.5828720510106,1845.9160522783468,1720.189409512448,32.0,0.6439542956699237,0.3560457043300763
2008-580,Australian Open,2008-01-14,QF,Hard,Jo-Wilfried Tsonga,Mikhail Youzhny,jo-wilfried tsonga,mikhail youzhny,1620.830403551319,1748.8769540688256,1642.4739340888268,1727.2334235313178,32.0,0.32363967070287936,0.6763603292971206
2008-580,Australian Open,2008-01-14,QF,Hard,Rafael Nadal,Jarkko Nieminen,rafael nadal,jarkko nieminen,1910.009171876859,1661.2458552979301,1916.1783800806922,1655.0766470940969,32.0,0.8072122436302092,0.19278775636979084
2008-580,Australian Open,2008-01-14,SF,Hard,Novak Djokovic,Roger Federer,novak djokovic,roger federer,1845.9160522783468,2125.66187465012,1872.5867554495514,2098.991171478915,32.0,0.16654052589985224,0.8334594741001478
2008-580,Australian Open,2008-01-14,SF,Hard,Jo-Wilfried Tsonga,Rafael Nadal,jo-wilfried tsonga,rafael nadal,1642.4739340888268,1916.1783800806922,1668.9883701707008,1889.6639439988182,32.0,0.17142387244143908,0.8285761275585609
2008-580,Australian Open,2008-01-14,F,Hard,Novak Djokovic,Jo-Wilfried Tsonga,novak djokovic,jo-wilfried tsonga,1872.5867554495514,1668.9883701707008,1880.1545150773632,1661.420610542889,32.0,0.7635075116308836,0.2364924883691164
2008-520,Roland Garros,2008-05-25,R128,Clay,Roger Federer,Sam Querrey,roger federer,sam querrey,2098.991171478915,1508.1863824864358,2100.023680942829,1507.153873022522,32.0,0.9677340792526924,0.03226592074730761
2008-520,Roland Garros,2008-05-25,R128,Clay,Albert Montanes,Kristof Vliegen,albert montanes,kristof vliegen,1428.7237166219281,1465.880707686285,1446.4283652530974,1448.1760590551157,32.0,0.44672973027596224,0.5532702697240377
2008-520,Roland Garros,2008-05-25,R128,Clay,David Marrero,Victor Crivoi,david marrero,victor crivoi,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2008-520,Roland Garros,2008-05-25,R128,Clay,Mario Ancic,Andreas Seppi,mario ancic,andreas seppi,1719.211200310371,1449.1685774740827,1724.7932379433694,1443.5865398410842,32.0,0.8255613239687981,0.1744386760312019
2008-520,Roland Garros,2008-05-25,R128,Clay,Alejandro Falla,Ivo Karlovic,alejandro falla,ivo karlovic,1521.6409815666527,1478.2987315542803,1535.655287189822,1464.284425931111,32.0,0.5620529492759604,0.4379470507240396
2008-520,Roland Garros,2008-05-25,R128,Clay,Julien Benneteau,Vincent Spadea,julien benneteau,vincent spadea,1433.7275366873712,1503.8380601608098,1452.9131225237925,1484.6524743243885,32.0,0.4004504426118361,0.599549557388164
2008-520,Roland Garros,2008-05-25,R128,Clay,Paul Capdeville,Mischa Zverev,paul capdeville,mischa zverev,1504.6091289588128,1488.7778176053982,1519.8805742855109,1473.5063722787002,32.0,0.5227673335406845,0.4772326664593155
2008-520,Roland Garros,2008-05-25,R128,Clay,Robin Soderling,Juan Monaco,robin soderling,juan monaco,1499.1914146679906,1537.8297350685134,1516.9634756739515,1520.0576740625525,32.0,0.44462309356371815,0.5553769064362819
2008-520,Roland Garros,2008-05-25,R128,Clay,Stan Wawrinka,Philipp Kohlschreiber,stan wawrinka,philipp kohlschreiber,1575.4126083017957,1554.572036125436,1590.4540139090675,1539.5306305181641,32.0,0.5299560747727585,0.4700439252272415
2008-520,Roland Garros,2008-05-25,R128,Clay,Marin Cilic,Robin Haase,marin cilic,robin haase,1500.5378318124353,1505.2020334082795,1516.7526133311644,1488.9872518895504,32.0,0.4932880775397188,0.5067119224602812
2008-520,Roland Garros,2008-05-25,R128,Clay,Pablo Andujar,Filippo Volandri,pablo andujar,filippo volandri,1500.0,1437.639080526892,1513.158621152751,1424.480459374141,32.0,0.5887930889765317,0.4112069110234683
2008-520,Roland Garros,2008-05-25,R128,Clay,Fernando Gonzalez,Pablo Cuevas,fernando gonzalez,pablo cuevas,1672.3801247151548,1489.0931951972586,1680.6441233178607,1480.8291965945527,32.0,0.7417500436654422,0.25824995633455783
2008-520,Roland Garros,2008-05-25,R128,Clay,Igor Andreev,Potito Starace,igor andreev,potito starace,1592.9192909998935,1426.7249146618806,1601.800604714432,1417.843600947342,32.0,0.7224589464206743,0.2775410535793257
2008-520,Roland Garros,2008-05-25,R128,Clay,Robby Ginepri,Donald Young,robby ginepri,donald young,1558.5909391825703,1481.8750197618342,1571.1143583873863,1469.3516005570182,32.0,0.6086431498495015,0.3913568501504985
2008-520,Roland Garros,2008-05-25,R128,Clay,Victor Hanescu,Dudi Sela,victor hanescu,dudi sela,1489.9936908300078,1505.0484282111586,1506.6865535273628,1488.3555655138036,32.0,0.47834804070765585,0.5216519592923441
2008-520,Roland Garros,2008-05-25,R128,Clay,Florent Serra,Santiago Giraldo,florent serra,santiago giraldo,1487.785420014443,1490.9566201557302,1503.9314551225004,1474.8105850476727,32.0,0.4954364028732045,0.5045635971267954
2008-520,Roland Garros,2008-05-25,R128,Clay,Nikolay Davydenko,Thomas Johansson,nikolay davydenko,thomas johansson,1802.5500777199268,1584.6519122744626,1809.6525660776686,1577.5494239167208,32.0,0.778047238820566,0.22195276117943397
2008-520,Roland Garros,2008-05-25,R128,Clay,Marat Safin,Jean Rene Lisnard,marat safin,jean rene lisnard,1724.2144338147018,1463.7766533124768,1730.0558678927136,1457.935219234465,32.0,0.8174551850621298,0.18254481493787023
2008-520,Roland Garros,2008-05-25,R128,Clay,Diego Junqueira,Adrian Mannarino,diego junqueira,adrian mannarino,1500.0,1500.0,1516.0,1484.0,32.0,0.5,0.5
2008-520,Roland Garros,2008-05-25,R128,Clay,Ivan Ljubicic,Eric Prodon,ivan ljubicic,eric prodon,1563.5326227198007,1477.650775238779,1575.656248907987,1465.5271490505927,32.0,0.6211366816191785,0.37886331838082155
2008-520,Roland Garros,2008-05-25,R128,Clay,Marcos Daniel,Juan Carlos Ferrero,marcos daniel,juan carlos ferrero,1408.4140252737654,1714.0389391010358,1435.7140021502144,1686.7389622245869,32.0,0.14687572261096885,0.8531242773890312
2008-520,Roland Garros,2008-05-25,R128,Clay,Jurgen Melzer,Peter Luczak,jurgen melzer,peter luczak,1481.9927776600532,1461.6901311940576,1497.0588690122381,1446.6240398418727,32.0,0.529184645244222,0.47081535475577796
2008-520,Roland Garros,2008-05-25,R128,Clay,Gael Monfils,Arnaud Clement,gael monfils,arnaud clement,1576.1775610177644,1492.4473544286493,1588.394596854287,1480.2303185921264,32.0,0.6182176301086635,0.3817823698913365
2008-520,Roland Garros,2008-05-25,R128,Clay,Luis Horna,Scoville Jenkins,luis horna,scoville jenkins,1386.334610717116,1487.7118775474084,1406.8750738780234,1467.171414386501,32.0,0.3581105262216453,0.6418894737783547
2008-520,Roland Garros,2008-05-25,R128,Clay,Tommy Robredo,Guillermo Coria,tommy robredo,guillermo coria,1687.00002750755,1686.8049868297483,1702.9910455533488,1670.8139687839493,32.0,0.500280686068786,0.49971931393121405
2008-520,Roland Garros,2008-05-25,R128,Clay,Marc Gicquel,Viktor Troicki,marc gicquel,viktor troicki,1539.386971924313,1497.034492087296,1553.4461718545936,1482.9752921570155,32.0,0.5606500021787335,0.4393499978212665
2008-520,Roland Garros,2008-05-25,R128,Clay,Jiri Vanek,Jesse Huta Galung,jiri vanek,jesse huta galung,1344.1265059212715,1500.0,1366.8589927348942,1477.2675131863773,32.0,0.28960978707429025,0.7103902129257098
2008-520,Roland Garros,2008-05-25,R128,Clay,Radek Stepanek,Gilles Simon,radek stepanek,gilles simon,1574.3116781132455,1512.8954888949402,1587.5124538979526,1499.6947131102331,32.0,0.5874757567279063,0.4125242432720937
2008-520,Roland Garros,2008-05-25,R128,Clay,Lleyton Hewitt,Nicolas Mahut,lleyton hewitt,nicolas mahut,1801.286953904726,1432.630369723993,1804.7097306116355,1429.2075930170836,32.0,0.8930382279090775,0.1069617720909225
2008-520,Roland Garros,2008-05-25,R128,Clay,Mardy Fish,Agustin Calleri,mardy fish,agustin calleri,1572.444375552162,1439.3546664795329,1582.5985431102474,1429.2004989214474,32.0,0.6826822638098293,0.3173177361901707
2008-520,Roland Garros,2008-05-25,R128,Clay,Fabrice Santoro,Evgeny Korolev,fabrice santoro,evgeny korolev,1581.3716129221277,1476.5667205463876,1592.6864232223895,1465.2519102461258,32.0,0.6464121781168155,0.3535878218831845
2008-520,Roland Garros,2008-05-25,R128,Clay,David Ferrer,Steve Darcis,david ferrer,steve darcis,1720.189409512448,1489.0542623056695,1726.8797526080523,1482.3639192100652,32.0,0.7909267782623686,0.20907322173763143
2008-520,Roland Garros,2008-05-25,R128,Clay,James Blake,Rainer Schuettler,james blake,rainer schuettler,1721.9829135230611,1474.438218105458,1728.1871304881693,1468.2340011403498,32.0,0.806118219840368,0.19388178015963198
2008-520,Roland Garros,2008-05-25,R128,Clay,Ernests Gulbis,Simon Greul,ernests gulbis,simon greul,1529.0926194443766,1457.832440303165,1541.8562223770289,1445.0688373705127,32.0,0.6011374083546163,0.39886259164538374
2008-520,Roland Garros,2008-05-25,R128,Clay,Bobby Reynolds,Thierry Ascione,bobby reynolds,thierry ascione,1437.3289439726386,1399.4187922175927,1451.5900126792708,1385.1577235109605,32.0,0.5543416029177479,0.4456583970822521
2008-520,Roland Garros,2008-05-25,R128,Clay,Nicolas Lapentti,Janko Tipsarevic,nicolas lapentti,janko tipsarevic,1517.680008487269,1583.886313508756,1536.6925457293187,1564.8737762667065,32.0,0.40585821118594767,0.5941417888140523
2008-520,Roland Garros,2008-05-25,R128,Clay,Simone Bolelli,Marcos Baghdatis,simone bolelli,marcos baghdatis,1530.5593953813045,1710.2981339587216,1554.1695781135497,1686.6879512264763,32.0,0.2621817896173395,0.7378182103826605
2008-520,Roland Garros,2008-05-25,R128,Clay,Juan Martin del Potro,Josselin Ouanna,juan martin del potro,josselin ouanna,1523.0161960302298,1500.0,1537.957808832532,1485.0583871976978,32.0,0.5330745999280573,0.4669254000719427
2008-520,Roland Garros,2008-05-25,R128,Clay,Michael Llodra,Olivier Patience,michael llodra,olivier patience,1462.9544681442192,1450.8109957890842,1478.3954681862983,1435.369995747005,32.0,0.5174687486850263,0.48253125131497365
2008-520,Roland Garros,2008-05-25,R128,Clay,Tomas Berdych,Robert Smeets,tomas berdych,robert smeets,1725.225403199515,1500.7892432455951,1732.1220917549417,1493.8925546901685,32.0,0.784478482642917,0.21552151735708303
2008-520,Roland Garros,2008-05-25,R128,Clay,Eduardo Schwank,Carlos Moya,eduardo schwank,carlos moya,1500.0,1639.0395056258262,1522.0817551427356,1616.9577504830906,32.0,0.3099451517895123,0.6900548482104877
2008-520,Roland Garros,2008-05-25,R128,Clay,Marcel Granollers,Michael Berrer,marcel granollers,michael berrer,1469.5741087375338,1484.5675271840464,1486.2641528674303,1467.87748305415,32.0,0.47843612094073207,0.5215638790592679
2008-520,Roland Garros,2008-05-25,R128,Clay,Oscar Hernandez,Ivo Minar,oscar hernandez,ivo minar,1438.7927261032721,1437.7747497984694,1454.7458466961318,1421.8216292056097,32.0,0.501464981473132,0.498535018526868
2008-520,Roland Garros,2008-05-25,R128,Clay,Paul Henri Mathieu,Gustavo Kuerten,paul henri mathieu,gustavo kuerten,1599.485992982897,1622.9711020610114,1616.5658780018546,1605.8912170420538,32.0,0.46625359315757525,0.5337464068424247
2008-520,Roland Garros,2008-05-25,R128,Clay,Wayne Odesnik,Guillermo Canas,wayne odesnik,guillermo canas,1458.8850179592093,1652.1440412112443,1482.9679852711674,1628.0610738992862,32.0,0.24740727150130815,0.7525927284986919
2008-520,Roland Garros,2008-05-25,R128,Clay,Hyung Taik Lee,Jonas Bjorkman,hyung taik lee,jonas bjorkman,1561.435943880321,1613.9401708128883,1579.8356135136958,1595.5405011795135,32.0,0.42501032395704,0.57498967604296
2008-520,Roland Garros,2008-05-25,R128,Clay,Miguel Angel Lopez Jaen,Frank Dancevic,miguel angel lopez jaen,frank dancevic,1500.0,1491.8019149129111,1515.6225342810778,1476.1793806318333,32.0,0.5117958037163177,0.4882041962836823
2008-520,Roland Garros,2008-05-25,R128,Clay,Novak Djokovic,Denis Gremelmayr,novak djokovic,denis gremelmayr,1880.1545150773632,1517.331270386258,1883.681295819551,1513.8044896440701,32.0,0.8897881018066336,0.11021189819336641
2008-520,Roland Garros,2008-05-25,R128,Clay,David Nalbandian,Carlos Berlocq,david nalbandian,carlos berlocq,1759.897845576685,1417.1453683222487,1763.8038467294946,1413.2393671694392,32.0,0.8779374639747003,0.1220625360252997
2008-520,Roland Garros,2008-05-25,R128,Clay,Jeremy Chardy,Frederico Gil,jeremy chardy,frederico gil,1503.5287561492833,1500.0,1519.3662565107286,1484.1624996385547,32.0,0.5050781137048298,0.4949218862951702
2008-520,Roland Garros,2008-05-25,R128,Clay,Guillermo Garcia Lopez,Sergio Roitman,guillermo garcia lopez,sergio roitman,1481.0673647247806,1438.0852460012238,1495.0980016602591,1424.0546090657454,32.0,0.5615425957662954,0.4384574042337046
