player_id,name,name_norm,ioc,hand,height_cm,first_seen_date,last_seen_date
9237318,Gustavo Heide,gustavo heide,BRA,R,191.0,2024-05-27,2024-05-27
71626324,Charles Broom,charles broom,GBR,R,178.0,2024-07-01,2024-07-01
98961681,Mark Lajal,mark lajal,EST,R,191.0,2024-07-01,2024-07-01
47043696,Henry Searle,henry searle,GBR,L,193.0,2024-07-01,2024-07-01
16396959,Billy Harris,billy harris,GBR,R,193.0,2024-07-01,2024-07-01
13495277,Alejandro Moro Canas,alejandro moro canas,ESP,R,183.0,2024-07-01,2024-07-01
69342038,Eliot Spizzirri,eliot spizzirri,USA,R,183.0,2024-08-26,2024-08-26
85669480,Matthew Forbes,matthew forbes,USA,U,,2024-08-26,2024-08-26
53239556,Bu Yunchaokete,bu yunchaokete,CHN,R,185.0,2024-08-26,2024-08-26
55130564,Kyrian Jacquet,kyrian jacquet,FRA,R,178.0,2024-08-26,2024-08-26
90677271,Maks Kasnikowski,maks kasnikowski,POL,R,180.0,2024-08-26,2024-08-26
73209411,Gaston H.,gaston h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
87211547,Fils A.,fils a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
34303985,Nishikori K.,nishikori k.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
86751035,Ruud C.,ruud c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
47656172,Habib H.,habib h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
9598359,Lehecka J.,lehecka j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
80262798,Machac T.,machac t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
19937636,Martinez P.,martinez p.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
64425294,Humbert U.,humbert u.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
11563427,Opelka R.,opelka r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
17362537,Halys Q.,halys q.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
96267185,Zverev A.,zverev a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
28302575,Tiafoe F.,tiafoe f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
67684400,Carballes Baena R.,carballes baena r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
80790952,Mensik J.,mensik j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
76231849,Michelsen A.,michelsen a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
25598289,Borges N.,borges n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
92896853,Marozsan F.,marozsan f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
43857095,Duckworth J.,duckworth j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
31654127,Mccabe J.,mccabe j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
4563398,Sinner J.,sinner j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
10047381,Thompson J.,thompson j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
88116992,Schoolkate T.,schoolkate t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
67358038,Vukic A.,vukic a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
56603117,Draper J.,draper j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
51793820,Kokkinakis T.,kokkinakis t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
8728408,Cazaux A.,cazaux a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
67918174,Nishioka Y.,nishioka y.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
5782119,Korda S.,korda s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
74822125,Faria J.,faria j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
89235544,Auger-Aliassime F.,auger-aliassime f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
21471417,Davidovich Fokina A.,davidovich fokina a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
677342,Alcaraz C.,alcaraz c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
60751282,Djokovic N.,djokovic n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
48746076,Fearnley J.,fearnley j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
46663797,Bonzi B.,bonzi b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
49904164,Passaro F.,passaro f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97157358,Paul T.,paul t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
81272333,Berrettini M.,berrettini m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
84689833,Kecmanovic M.,kecmanovic m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
45818603,Khachanov K.,khachanov k.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
25637274,Diallo G.,diallo g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
46271594,Rune H.,rune h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
26742020,Fritz T.,fritz t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
54492165,Garin C.,garin c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
60033572,Tien L.,tien l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
40395081,Cerundolo F.,cerundolo f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97494405,Monfils G.,monfils g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79638220,Hurkacz H.,hurkacz h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
73638332,Diaz Acosta F.,diaz acosta f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
30967779,Medvedev D.,medvedev d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
3026678,Altmaier D.,altmaier d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79463966,Musetti L.,musetti l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
90304692,Shelton B.,shelton b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
17158389,Sonego L.,sonego l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
33748905,Boyer T.,boyer t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
76617127,Krueger M.,krueger m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
68312589,Etcheverry T.,etcheverry t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
75671034,Giron M.,giron m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
1290900,Shapovalov D.,shapovalov d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
91271600,Moutet C.,moutet c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
36970057,De Minaur A.,de minaur a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79323333,Carreno Busta P.,carreno busta p.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
29727769,Fonseca J.,fonseca j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
49873737,Fucsovics M.,fucsovics m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
81686333,Medjedovic H.,medjedovic h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
90941105,Navone M.,navone m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
41952717,Mpetshi G.,mpetshi g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
54496560,Dzumhur D.,dzumhur d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
55134974,Kopriva V.,kopriva v.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
26155245,Cerundolo J.M.,cerundolo j.m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
54079903,Galan D.E.,galan d.e.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
27350974,Gigante M.,gigante m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79889542,Nava E.,nava e.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
6444814,Brooksby J.,brooksby j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
15474416,Popyrin A.,popyrin a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
91242229,Tabilo A.,tabilo a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
5717835,Tsitsipas S.,tsitsipas s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
64189073,Ofner S.,ofner s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
26612769,Gasquet R.,gasquet r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
86022652,Misolic F.,misolic f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
15650455,Munar J.,munar j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
89479932,Griekspoor T.,griekspoor t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97920262,Gomez F.A.,gomez f.a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
8977466,Norrie C.,norrie c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
54981896,Shevchenko A.,shevchenko a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
31730626,Dimitrov G.,dimitrov g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
8943233,Bublik A.,bublik a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
82386181,De Jong J.,de jong j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
50644353,Walton A.,walton a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
92801719,Herbert P.,herbert p.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
44337688,Rocha H.,rocha h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
72458966,Rublev A.,rublev a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
48289159,Arnaldi M.,arnaldi m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
43722833,Cobolli F.,cobolli f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
20398507,Quinn E.,quinn e.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
90991460,Tarvet O.,tarvet o.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
14006038,Mannarino A.,mannarino a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
60687937,Bellucci M.,bellucci m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79020716,Fery A.,fery a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
57239957,Harris L.,harris l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
64103168,Jarry N.,jarry n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
99410452,Royer V.,royer v.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
83837955,Darderi L.,darderi l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
80330568,Harris B.,harris b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
12661279,Struff J.L.,struff j.l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
57786111,Majchrzak K.,majchrzak k.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
15843440,Basilashvili N.,basilashvili n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
74461357,Van De Zandschulp B.,van de zandschulp b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
8092222,Mochizuki S.,mochizuki s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79998767,Evans D.,evans d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
83997665,Holmgren A.,holmgren a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
67318381,Rinderknech A.,rinderknech a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
47703832,Cilic M.,cilic m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97865640,Hijikata R.,hijikata r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
76507018,Pinnington Jones J.,pinnington jones j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
49632072,Nakashima B.,nakashima b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
19688199,Jasika O.,jasika o.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
46114695,Virtanen O.,virtanen o.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
59619535,Monteiro T.,monteiro t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
57806690,Bu Y.,bu y.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
60730254,Tu L.,tu l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
82244930,Nagal S.,nagal s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
58910295,Onclin G.,onclin g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
46028300,Pouille L.,pouille l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
3668807,Muller A.,muller a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
36813284,Seyboth Wild T.,seyboth wild t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
68612888,Stricker D.,stricker d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
70306280,Landaluce M.,landaluce m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
33325734,Koepfer D.,koepfer d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
26766730,Daniel T.,daniel t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
82346092,Safiullin R.,safiullin r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
6883844,Baez S.,baez s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
73036985,Dougaz A.,dougaz a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
781519,Klein L.,klein l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
6215159,Kotov P.,kotov p.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
13331381,Shang J.,shang j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
26508480,Basavareddy N.,basavareddy n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
23388661,Kyrgios N.,kyrgios n.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
48456407,Goffin D.,goffin d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
3776313,O Connell C.,o connell c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
49748571,Lajovic D.,lajovic d.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
34791233,Nardi L.,nardi l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
80742444,Zhang Zh.,zhang zh.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
23939773,Coric B.,coric b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
85947888,Ugo Carabelli C.,ugo carabelli c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
49778812,Bergs Z.,bergs z.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
90695963,Samrej K.,samrej k.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
35858324,Comesana F.,comesana f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
46781806,Wawrinka S.,wawrinka s.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
76588097,Coria F.,coria f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
32811063,Hanfmann Y.,hanfmann y.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
45140217,Bautista Agut R.,bautista agut r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
67876027,Moller E.,moller e.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
74115838,Tirante T.A.,tirante t.a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
22406759,Hassan B.,hassan b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
53089451,Jacquet K.,jacquet k.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
65908113,Blanchet U.,blanchet u.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
5626841,Ramos A.,ramos a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
41778907,Zeppieri G.,zeppieri g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
99178797,Llamas Ruiz P.,llamas ruiz p.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97385286,Atmane T.,atmane t.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
7211270,Djere L.,djere l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
65269217,Kovacevic A.,kovacevic a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
58101651,Marterer M.,marterer m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
70835263,McDonald M.,mcdonald m.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
25794631,Tabur C.,tabur c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
79191342,Dellien H.,dellien h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
80866920,Riedi L.,riedi l.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
89055279,Crawford O.,crawford o.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
30036060,Fognini F.,fognini f.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
89993966,Searle H.,searle h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
48087245,Rodesch C.,rodesch c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
52826996,Holt B.,holt b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
3799511,Tseng C.H.,tseng c.h.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
31654127,McCabe J.,mccabe j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
99961702,Monday J.,monday j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
47598447,Eubanks C.,eubanks c.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
77071482,Loffhagen G.,loffhagen g.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
97597129,Clarke J.,clarke j.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
11750739,Zhukayev B.,zhukayev b.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
29860867,Collignon R.,collignon r.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
11076668,Bolt A.,bolt a.,,,,2025-01-01 00:00:00,2025-12-31 00:00:00
