tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key
2003-540,Wimbledon,Grass,23/06/2003,128,G,59,5,R128,169.0,7-6(5) 4-6 6-3 6-4,83240724,Scott Draper,scott draper,L,AUS,29.0,115.0,,178.0,5002432,Paul Henri Mathieu,paul henri mathieu,R,FRA,21.4,56.0,,185.0,2003,2003-540_R128_Scott Draper_vs_Paul Henri Mathieu
2003-540,Wimbledon,Grass,23/06/2003,128,G,60,5,R128,140.0,7-6(6) 6-4 6-4,52367675,Radek Stepanek,radek stepanek,R,CZE,24.5,38.0,35.0,185.0,68093662,Michal Mertinak,michal mertinak,R,SVK,23.6,327.0,,180.0,2003,2003-540_R128_Radek Stepanek_vs_Michal Mertinak
2003-540,Wimbledon,Grass,23/06/2003,128,G,61,5,R128,96.0,6-3 6-2 6-4,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,31.7,22.0,27.0,193.0,98801294,Mark Hilton,mark hilton,L,GBR,22.1,382.0,,170.0,2003,2003-540_R128_Younes El Aynaoui_vs_Mark Hilton
2003-540,Wimbledon,Grass,23/06/2003,128,G,62,5,R128,72.0,6-1 6-1 6-1,66485216,Nicolas Massu,nicolas massu,R,CHI,23.7,80.0,,183.0,14605492,Zeljko Krajan,zeljko krajan,R,CRO,24.3,120.0,,178.0,2003,2003-540_R128_Nicolas Massu_vs_Zeljko Krajan
2003-540,Wimbledon,Grass,23/06/2003,128,G,63,5,R128,144.0,6-3 7-6(5) 4-6 6-2,2628871,Lars Burgsmuller,lars burgsmuller,R,GER,27.5,88.0,,183.0,680478,Albert Montanes,albert montanes,R,ESP,22.5,109.0,,175.0,2003,2003-540_R128_Lars Burgsmuller_vs_Albert Montanes
2003-540,Wimbledon,Grass,23/06/2003,128,G,64,5,R128,120.0,6-4 6-0 5-7 6-4,11102392,Andre Agassi,andre agassi,R,USA,33.1,1.0,2.0,180.0,57715761,Jamie Delgado,jamie delgado,R,GBR,26.2,458.0,,178.0,2003,2003-540_R128_Andre Agassi_vs_Jamie Delgado
2003-540,Wimbledon,Grass,23/06/2003,128,G,65,5,R64,155.0,6-4 7-6(3) 5-7 6-2,39371802,Ivo Karlovic,ivo karlovic,R,CRO,24.3,203.0,,208.0,88325317,Paul Baccanello,paul baccanello,R,AUS,24.0,204.0,,183.0,2003,2003-540_R64_Ivo Karlovic_vs_Paul Baccanello
2003-540,Wimbledon,Grass,23/06/2003,128,G,66,5,R64,118.0,6-3 6-4 2-6 6-2,81013241,Max Mirnyi,max mirnyi,R,BLR,25.9,43.0,,196.0,71776499,Ivan Ljubicic,ivan ljubicic,R,CRO,24.2,39.0,,193.0,2003,2003-540_R64_Max Mirnyi_vs_Ivan Ljubicic
2003-540,Wimbledon,Grass,23/06/2003,128,G,67,5,R64,122.0,6-4 6-2 2-6 6-3,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,31.2,79.0,,183.0,3466042,Jurgen Melzer,jurgen melzer,L,AUT,22.0,100.0,,183.0,2003,2003-540_R64_Jonas Bjorkman_vs_Jurgen Melzer
2003-540,Wimbledon,Grass,23/06/2003,128,G,68,5,R64,196.0,2-6 6-3 6-4 6-7(2) 6-1,17360283,Justin Gimelstob,justin gimelstob,R,USA,26.4,96.0,,196.0,4261640,Arnaud Clement,arnaud clement,R,FRA,25.5,30.0,15.0,173.0,2003,2003-540_R64_Justin Gimelstob_vs_Arnaud Clement
2003-540,Wimbledon,Grass,23/06/2003,128,G,69,5,R64,217.0,4-6 1-6 7-6(4) 7-5 7-5,32449599,Paradorn Srichaphan,paradorn srichaphan,R,THA,24.0,11.0,12.0,185.0,57801506,Olivier Mutis,olivier mutis,R,FRA,25.3,78.0,,175.0,2003,2003-540_R64_Paradorn Srichaphan_vs_Olivier Mutis
2003-540,Wimbledon,Grass,23/06/2003,128,G,70,5,R64,121.0,6-2 6-4 6-3,55937811,Rafael Nadal,rafael nadal,L,ESP,17.0,76.0,,185.0,91148745,Lee Childs,lee childs,R,GBR,21.0,489.0,,,2003,2003-540_R64_Rafael Nadal_vs_Lee Childs
2003-540,Wimbledon,Grass,23/06/2003,128,G,71,5,R64,98.0,6-4 6-4 6-2,81788658,Tommy Robredo,tommy robredo,R,ESP,21.1,21.0,25.0,180.0,17202770,Brian Vahaly,brian vahaly,R,USA,23.9,81.0,,183.0,2003,2003-540_R64_Tommy Robredo_vs_Brian Vahaly
2003-540,Wimbledon,Grass,23/06/2003,128,G,72,5,R64,123.0,7-6(4) 7-6(1) 7-5,57056984,Andy Roddick,andy roddick,R,USA,20.8,6.0,5.0,188.0,40629955,Greg Rusedski,greg rusedski,L,GBR,29.7,51.0,,193.0,2003,2003-540_R64_Andy Roddick_vs_Greg Rusedski
2003-540,Wimbledon,Grass,23/06/2003,128,G,73,5,R64,77.0,7-5 6-1 6-1,49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,18003344,Stefan Koubek,stefan koubek,L,AUT,26.4,70.0,,175.0,2003,2003-540_R64_Roger Federer_vs_Stefan Koubek
2003-540,Wimbledon,Grass,23/06/2003,128,G,74,5,R64,89.0,6-4 6-4 6-1,11646943,Mardy Fish,mardy fish,R,USA,21.5,45.0,,188.0,7174028,Jan Michael Gambill,jan michael gambill,R,USA,26.0,42.0,,190.0,2003,2003-540_R64_Mardy Fish_vs_Jan Michael Gambill
2003-540,Wimbledon,Grass,23/06/2003,128,G,75,5,R64,268.0,6-4 6-7(13) 6-2 6-7(5) 10-8,12211658,Flavio Saretta,flavio saretta,R,BRA,22.9,60.0,,183.0,17005584,Agustin Calleri,agustin calleri,R,ARG,26.7,18.0,23.0,183.0,2003,2003-540_R64_Flavio Saretta_vs_Agustin Calleri
2003-540,Wimbledon,Grass,23/06/2003,128,G,76,5,R64,105.0,7-6(5) 6-3 6-2,24250981,Feliciano Lopez,feliciano lopez,L,ESP,21.7,52.0,,188.0,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,20.9,25.0,16.0,183.0,2003,2003-540_R64_Feliciano Lopez_vs_Mikhail Youzhny
2003-540,Wimbledon,Grass,23/06/2003,128,G,77,5,R64,106.0,6-2 6-3 6-3,62023540,Rainer Schuettler,rainer schuettler,R,GER,27.1,8.0,9.0,180.0,74493481,Fabrice Santoro,fabrice santoro,R,FRA,30.5,49.0,,178.0,2003,2003-540_R64_Rainer Schuettler_vs_Fabrice Santoro
2003-540,Wimbledon,Grass,23/06/2003,128,G,78,5,R64,114.0,7-6(4) 6-4 6-4,32289235,Todd Martin,todd martin,R,USA,32.9,102.0,,198.0,1972334,Gustavo Kuerten,gustavo kuerten,R,BRA,26.7,13.0,17.0,190.0,2003,2003-540_R64_Todd Martin_vs_Gustavo Kuerten
2003-540,Wimbledon,Grass,23/06/2003,128,G,79,5,R64,88.0,6-2 6-1 6-4,6990702,Victor Hanescu,victor hanescu,R,ROU,21.9,99.0,,198.0,91736267,Juan Ignacio Chela,juan ignacio chela,R,ARG,23.8,34.0,32.0,190.0,2003,2003-540_R64_Victor Hanescu_vs_Juan Ignacio Chela
2003-540,Wimbledon,Grass,23/06/2003,128,G,80,5,R64,237.0,6-2 3-6 6-7(3) 7-6(4) 6-3,44008742,Sjeng Schalken,sjeng schalken,R,NED,26.7,12.0,8.0,193.0,3847585,Nicolas Lapentti,nicolas lapentti,R,ECU,26.8,47.0,,188.0,2003,2003-540_R64_Sjeng Schalken_vs_Nicolas Lapentti
2003-540,Wimbledon,Grass,23/06/2003,128,G,81,5,R64,111.0,6-2 7-5 6-2,92571015,David Nalbandian,david nalbandian,R,ARG,21.4,9.0,6.0,180.0,43085331,Andre Sa,andre sa,R,BRA,26.1,84.0,,185.0,2003,2003-540_R64_David Nalbandian_vs_Andre Sa
2003-540,Wimbledon,Grass,23/06/2003,128,G,82,5,R64,126.0,6-3 7-5 6-2,46730466,Karol Kucera,karol kucera,R,SVK,29.3,46.0,,188.0,97460274,Takao Suzuki,takao suzuki,R,JPN,26.7,303.0,,175.0,2003,2003-540_R64_Karol Kucera_vs_Takao Suzuki
2003-540,Wimbledon,Grass,23/06/2003,128,G,83,5,R64,120.0,2-6 7-6(8) 6-4 6-3,30200466,Robin Soderling,robin soderling,R,SWE,18.8,152.0,,193.0,26086388,Gilles Elseneer,gilles elseneer,R,BEL,25.2,160.0,,188.0,2003,2003-540_R64_Robin Soderling_vs_Gilles Elseneer
2003-540,Wimbledon,Grass,23/06/2003,128,G,84,5,R64,115.0,6-4 6-4 6-3,1384846,Tim Henman,tim henman,R,GBR,28.7,29.0,10.0,185.0,58261720,Michael Llodra,michael llodra,L,FRA,23.0,136.0,,190.0,2003,2003-540_R64_Tim Henman_vs_Michael Llodra
2003-540,Wimbledon,Grass,23/06/2003,128,G,85,5,R64,140.0,6-3 6-4 6-7(12) 6-3,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.0,14.0,13.0,175.0,10907646,Wayne Arthurs,wayne arthurs,L,AUS,32.2,77.0,,190.0,2003,2003-540_R64_Sebastien Grosjean_vs_Wayne Arthurs
2003-540,Wimbledon,Grass,23/06/2003,128,G,86,5,R64,194.0,7-6(8) 4-6 2-6 6-1 7-5,16204816,Wesley Moodie,wesley moodie,R,RSA,24.3,150.0,,196.0,57388540,Frederic Niemeyer,frederic niemeyer,R,CAN,27.1,308.0,,190.0,2003,2003-540_R64_Wesley Moodie_vs_Frederic Niemeyer
2003-540,Wimbledon,Grass,23/06/2003,128,G,87,5,R64,114.0,6-2 7-6(3) 6-2,4978971,Sargis Sargsian,sargis sargsian,R,ARM,30.0,62.0,,180.0,73946074,James Blake,james blake,R,USA,23.4,27.0,26.0,185.0,2003,2003-540_R64_Sargis Sargsian_vs_James Blake
2003-540,Wimbledon,Grass,23/06/2003,128,G,88,5,R64,152.0,6-7(5) 6-3 6-3 RET,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,23.3,3.0,3.0,183.0,69597542,Nicolas Escude,nicolas escude,R,FRA,27.2,61.0,,185.0,2003,2003-540_R64_Juan Carlos Ferrero_vs_Nicolas Escude
2003-540,Wimbledon,Grass,23/06/2003,128,G,89,5,R64,189.0,2-6 6-3 4-6 7-6(5) 6-4,6768670,Olivier Rochus,olivier rochus,R,BEL,22.4,65.0,,168.0,85526331,Antony Dupuis,antony dupuis,R,FRA,30.3,74.0,,185.0,2003,2003-540_R64_Olivier Rochus_vs_Antony Dupuis
2003-540,Wimbledon,Grass,23/06/2003,128,G,90,5,R64,174.0,6-4 5-7 6-4 7-6(3),34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,21.9,32.0,30.0,185.0,13234065,Stefano Galvani,stefano galvani,R,ITA,26.0,159.0,,178.0,2003,2003-540_R64_Jarkko Nieminen_vs_Stefano Galvani
2003-540,Wimbledon,Grass,23/06/2003,128,G,91,5,R64,184.0,7-6(4) 4-6 6-3 6-7(5) 6-2,67111803,Alexander Popp,alexander popp,R,GER,26.6,198.0,,201.0,66750014,Raemon Sluiter,raemon sluiter,R,NED,25.1,67.0,,185.0,2003,2003-540_R64_Alexander Popp_vs_Raemon Sluiter
2003-540,Wimbledon,Grass,23/06/2003,128,G,92,5,R64,89.0,6-2 7-5 6-3,30999997,Jiri Novak,jiri novak,R,CZE,28.2,10.0,11.0,190.0,83716658,David Ferrer,david ferrer,R,ESP,21.2,64.0,,175.0,2003,2003-540_R64_Jiri Novak_vs_David Ferrer
2003-540,Wimbledon,Grass,23/06/2003,128,G,93,5,R64,106.0,6-3 6-2 7-6(2),94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,34277736,Cyril Saulnier,cyril saulnier,R,FRA,27.8,124.0,,190.0,2003,2003-540_R64_Mark Philippoussis_vs_Cyril Saulnier
2003-540,Wimbledon,Grass,23/06/2003,128,G,94,5,R64,101.0,7-6(6) 6-3 6-1,52367675,Radek Stepanek,radek stepanek,R,CZE,24.5,38.0,35.0,185.0,83240724,Scott Draper,scott draper,L,AUS,29.0,115.0,,178.0,2003,2003-540_R64_Radek Stepanek_vs_Scott Draper
2003-540,Wimbledon,Grass,23/06/2003,128,G,95,5,R64,211.0,7-6(5) 3-6 7-6(4) 6-4,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,31.7,22.0,27.0,193.0,66485216,Nicolas Massu,nicolas massu,R,CHI,23.7,80.0,,183.0,2003,2003-540_R64_Younes El Aynaoui_vs_Nicolas Massu
2003-540,Wimbledon,Grass,23/06/2003,128,G,96,5,R64,111.0,6-3 7-6(4) 6-3,11102392,Andre Agassi,andre agassi,R,USA,33.1,1.0,2.0,180.0,2628871,Lars Burgsmuller,lars burgsmuller,R,GER,27.5,88.0,,183.0,2003,2003-540_R64_Andre Agassi_vs_Lars Burgsmuller
2003-540,Wimbledon,Grass,23/06/2003,128,G,97,5,R32,143.0,7-6(5) 3-6 6-3 7-6(4),81013241,Max Mirnyi,max mirnyi,R,BLR,25.9,43.0,,196.0,39371802,Ivo Karlovic,ivo karlovic,R,CRO,24.3,203.0,,208.0,2003,2003-540_R32_Max Mirnyi_vs_Ivo Karlovic
2003-540,Wimbledon,Grass,23/06/2003,128,G,98,5,R32,96.0,6-1 6-3 6-3,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,31.2,79.0,,183.0,17360283,Justin Gimelstob,justin gimelstob,R,USA,26.4,96.0,,196.0,2003,2003-540_R32_Jonas Bjorkman_vs_Justin Gimelstob
2003-540,Wimbledon,Grass,23/06/2003,128,G,99,5,R32,116.0,6-4 6-4 6-2,32449599,Paradorn Srichaphan,paradorn srichaphan,R,THA,24.0,11.0,12.0,185.0,55937811,Rafael Nadal,rafael nadal,L,ESP,17.0,76.0,,185.0,2003,2003-540_R32_Paradorn Srichaphan_vs_Rafael Nadal
2003-540,Wimbledon,Grass,23/06/2003,128,G,100,5,R32,114.0,7-6(5) 6-4 6-4,57056984,Andy Roddick,andy roddick,R,USA,20.8,6.0,5.0,188.0,81788658,Tommy Robredo,tommy robredo,R,ESP,21.1,21.0,25.0,180.0,2003,2003-540_R32_Andy Roddick_vs_Tommy Robredo
2003-540,Wimbledon,Grass,23/06/2003,128,G,101,5,R32,120.0,6-3 6-1 4-6 6-1,49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,11646943,Mardy Fish,mardy fish,R,USA,21.5,45.0,,188.0,2003,2003-540_R32_Roger Federer_vs_Mardy Fish
2003-540,Wimbledon,Grass,23/06/2003,128,G,102,5,R32,101.0,6-4 6-4 6-4,24250981,Feliciano Lopez,feliciano lopez,L,ESP,21.7,52.0,,188.0,12211658,Flavio Saretta,flavio saretta,R,BRA,22.9,60.0,,183.0,2003,2003-540_R32_Feliciano Lopez_vs_Flavio Saretta
2003-540,Wimbledon,Grass,23/06/2003,128,G,103,5,R32,210.0,4-6 7-5 6-7(1) 6-1 7-5,62023540,Rainer Schuettler,rainer schuettler,R,GER,27.1,8.0,9.0,180.0,32289235,Todd Martin,todd martin,R,USA,32.9,102.0,,198.0,2003,2003-540_R32_Rainer Schuettler_vs_Todd Martin
2003-540,Wimbledon,Grass,23/06/2003,128,G,104,5,R32,113.0,6-2 6-4 7-6(3),44008742,Sjeng Schalken,sjeng schalken,R,NED,26.7,12.0,8.0,193.0,6990702,Victor Hanescu,victor hanescu,R,ROU,21.9,99.0,,198.0,2003,2003-540_R32_Sjeng Schalken_vs_Victor Hanescu
2003-540,Wimbledon,Grass,23/06/2003,128,G,105,5,R32,263.0,6-4 5-7 6-7(1) 6-4 6-2,92571015,David Nalbandian,david nalbandian,R,ARG,21.4,9.0,6.0,180.0,46730466,Karol Kucera,karol kucera,R,SVK,29.3,46.0,,188.0,2003,2003-540_R32_David Nalbandian_vs_Karol Kucera
2003-540,Wimbledon,Grass,23/06/2003,128,G,106,5,R32,94.0,6-3 6-1 6-4,1384846,Tim Henman,tim henman,R,GBR,28.7,29.0,10.0,185.0,30200466,Robin Soderling,robin soderling,R,SWE,18.8,152.0,,193.0,2003,2003-540_R32_Tim Henman_vs_Robin Soderling
2003-540,Wimbledon,Grass,23/06/2003,128,G,107,5,R32,164.0,6-7(5) 6-2 6-4 6-4,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.0,14.0,13.0,175.0,16204816,Wesley Moodie,wesley moodie,R,RSA,24.3,150.0,,196.0,2003,2003-540_R32_Sebastien Grosjean_vs_Wesley Moodie
2003-540,Wimbledon,Grass,23/06/2003,128,G,108,5,R32,137.0,6-4 6-4 2-6 6-4,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,23.3,3.0,3.0,183.0,4978971,Sargis Sargsian,sargis sargsian,R,ARM,30.0,62.0,,180.0,2003,2003-540_R32_Juan Carlos Ferrero_vs_Sargis Sargsian
2003-540,Wimbledon,Grass,23/06/2003,128,G,109,5,R32,114.0,7-6(5) 6-3 6-1,6768670,Olivier Rochus,olivier rochus,R,BEL,22.4,65.0,,168.0,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,21.9,32.0,30.0,185.0,2003,2003-540_R32_Olivier Rochus_vs_Jarkko Nieminen
2003-540,Wimbledon,Grass,23/06/2003,128,G,110,5,R32,94.0,6-3 6-4 7-6(3),67111803,Alexander Popp,alexander popp,R,GER,26.6,198.0,,201.0,30999997,Jiri Novak,jiri novak,R,CZE,28.2,10.0,11.0,190.0,2003,2003-540_R32_Alexander Popp_vs_Jiri Novak
2003-540,Wimbledon,Grass,23/06/2003,128,G,111,5,R32,215.0,4-6 7-6(7) 6-4 7-6(6),94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,52367675,Radek Stepanek,radek stepanek,R,CZE,24.5,38.0,35.0,185.0,2003,2003-540_R32_Mark Philippoussis_vs_Radek Stepanek
2003-540,Wimbledon,Grass,23/06/2003,128,G,112,5,R32,193.0,5-7 6-4 7-6(4) 7-6(4),11102392,Andre Agassi,andre agassi,R,USA,33.1,1.0,2.0,180.0,3967655,Younes El Aynaoui,younes el aynaoui,R,MAR,31.7,22.0,27.0,193.0,2003,2003-540_R32_Andre Agassi_vs_Younes El Aynaoui
2003-540,Wimbledon,Grass,23/06/2003,128,G,113,5,R16,176.0,6-4 3-6 6-3 7-6(4),56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,31.2,79.0,,183.0,81013241,Max Mirnyi,max mirnyi,R,BLR,25.9,43.0,,196.0,2003,2003-540_R16_Jonas Bjorkman_vs_Max Mirnyi
2003-540,Wimbledon,Grass,23/06/2003,128,G,114,5,R16,114.0,6-4 3-6 6-3 6-2,57056984,Andy Roddick,andy roddick,R,USA,20.8,6.0,5.0,188.0,32449599,Paradorn Srichaphan,paradorn srichaphan,R,THA,24.0,11.0,12.0,185.0,2003,2003-540_R16_Andy Roddick_vs_Paradorn Srichaphan
2003-540,Wimbledon,Grass,23/06/2003,128,G,115,5,R16,126.0,7-6(5) 6-4 6-4,49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,24250981,Feliciano Lopez,feliciano lopez,L,ESP,21.7,52.0,,188.0,2003,2003-540_R16_Roger Federer_vs_Feliciano Lopez
2003-540,Wimbledon,Grass,23/06/2003,128,G,116,5,R16,161.0,7-5 6-4 7-5,44008742,Sjeng Schalken,sjeng schalken,R,NED,26.7,12.0,8.0,193.0,62023540,Rainer Schuettler,rainer schuettler,R,GER,27.1,8.0,9.0,180.0,2003,2003-540_R16_Sjeng Schalken_vs_Rainer Schuettler
2003-540,Wimbledon,Grass,23/06/2003,128,G,117,5,R16,181.0,6-2 6-7(4) 7-5 6-3,1384846,Tim Henman,tim henman,R,GBR,28.7,29.0,10.0,185.0,92571015,David Nalbandian,david nalbandian,R,ARG,21.4,9.0,6.0,180.0,2003,2003-540_R16_Tim Henman_vs_David Nalbandian
2003-540,Wimbledon,Grass,23/06/2003,128,G,118,5,R16,195.0,6-2 4-6 7-6(2) 7-6(3),9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.0,14.0,13.0,175.0,87437430,Juan Carlos Ferrero,juan carlos ferrero,R,ESP,23.3,3.0,3.0,183.0,2003,2003-540_R16_Sebastien Grosjean_vs_Juan Carlos Ferrero
2003-540,Wimbledon,Grass,23/06/2003,128,G,119,5,R16,142.0,5-7 6-3 6-4 6-2,67111803,Alexander Popp,alexander popp,R,GER,26.6,198.0,,201.0,6768670,Olivier Rochus,olivier rochus,R,BEL,22.4,65.0,,168.0,2003,2003-540_R16_Alexander Popp_vs_Olivier Rochus
2003-540,Wimbledon,Grass,23/06/2003,128,G,120,5,R16,193.0,6-3 2-6 6-7(4) 6-3 6-4,94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,11102392,Andre Agassi,andre agassi,R,USA,33.1,1.0,2.0,180.0,2003,2003-540_R16_Mark Philippoussis_vs_Andre Agassi
2003-540,Wimbledon,Grass,23/06/2003,128,G,121,5,QF,92.0,6-4 6-2 6-4,57056984,Andy Roddick,andy roddick,R,USA,20.8,6.0,5.0,188.0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,31.2,79.0,,183.0,2003,2003-540_QF_Andy Roddick_vs_Jonas Bjorkman
2003-540,Wimbledon,Grass,23/06/2003,128,G,122,5,QF,98.0,6-3 6-4 6-4,49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,44008742,Sjeng Schalken,sjeng schalken,R,NED,26.7,12.0,8.0,193.0,2003,2003-540_QF_Roger Federer_vs_Sjeng Schalken
2003-540,Wimbledon,Grass,23/06/2003,128,G,123,5,QF,194.0,7-6(8) 3-6 6-3 6-4,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.0,14.0,13.0,175.0,1384846,Tim Henman,tim henman,R,GBR,28.7,29.0,10.0,185.0,2003,2003-540_QF_Sebastien Grosjean_vs_Tim Henman
2003-540,Wimbledon,Grass,23/06/2003,128,G,124,5,QF,207.0,4-6 4-6 6-3 6-3 8-6,94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,67111803,Alexander Popp,alexander popp,R,GER,26.6,198.0,,201.0,2003,2003-540_QF_Mark Philippoussis_vs_Alexander Popp
2003-540,Wimbledon,Grass,23/06/2003,128,G,125,5,SF,103.0,7-6(6) 6-3 6-3,49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,57056984,Andy Roddick,andy roddick,R,USA,20.8,6.0,5.0,188.0,2003,2003-540_SF_Roger Federer_vs_Andy Roddick
2003-540,Wimbledon,Grass,23/06/2003,128,G,126,5,SF,116.0,7-6(3) 6-3 6-3,94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.0,14.0,13.0,175.0,2003,2003-540_SF_Mark Philippoussis_vs_Sebastien Grosjean
2003-540,Wimbledon,Grass,23/06/2003,128,G,127,5,F,116.0,7-6(5) 6-2 7-6(3),49178154,Roger Federer,roger federer,R,SUI,21.8,5.0,4.0,185.0,94711021,Mark Philippoussis,mark philippoussis,R,AUS,26.6,48.0,,196.0,2003,2003-540_F_Roger Federer_vs_Mark Philippoussis
2003-560,US Open,Hard,25/08/2003,128,G,1,5,R128,85.0,6-1 6-2 6-2,11102392,Andre Agassi,andre agassi,R,USA,33.3,1.0,1.0,180.0,84272179,Alex Corretja,alex corretja,R,ESP,29.3,102.0,,180.0,2003,2003-560_R128_Andre Agassi_vs_Alex Corretja
2003-560,US Open,Hard,25/08/2003,128,G,2,5,R128,161.0,7-6(4) 6-7(2) 7-5 1-6 6-1,64976992,Andreas Vinciguerra,andreas vinciguerra,L,SWE,22.5,92.0,,180.0,44828221,Robert Kendrick,robert kendrick,R,USA,23.7,120.0,,190.0,2003,2003-560_R128_Andreas Vinciguerra_vs_Robert Kendrick
2003-560,US Open,Hard,25/08/2003,128,G,3,5,R128,140.0,6-2 3-6 6-3 6-4,45860684,Kenneth Carlsen,kenneth carlsen,L,DEN,30.3,72.0,,190.0,85192655,Jeff Morrison,jeff morrison,R,USA,24.5,180.0,,185.0,2003,2003-560_R128_Kenneth Carlsen_vs_Jeff Morrison
2003-560,US Open,Hard,25/08/2003,128,G,4,5,R128,138.0,3-6 7-6(1) 6-2 6-2,7023329,Yevgeny Kafelnikov,yevgeny kafelnikov,R,RUS,29.5,28.0,28.0,190.0,64988739,Kristof Vliegen,kristof vliegen,R,BEL,21.1,131.0,,193.0,2003,2003-560_R128_Yevgeny Kafelnikov_vs_Kristof Vliegen
2003-560,US Open,Hard,25/08/2003,128,G,5,5,R128,165.0,7-6(3) 2-6 6-2 7-6(6),60154348,Nikolay Davydenko,nikolay davydenko,R,RUS,22.2,38.0,,178.0,81013241,Max Mirnyi,max mirnyi,R,BLR,26.1,18.0,18.0,196.0,2003,2003-560_R128_Nikolay Davydenko_vs_Max Mirnyi
2003-560,US Open,Hard,25/08/2003,128,G,6,5,R128,132.0,7-6(1) 6-3 3-6 6-4,94859806,Taylor Dent,taylor dent,R,USA,22.3,73.0,,188.0,30200466,Robin Soderling,robin soderling,R,SWE,19.0,99.0,,193.0,2003,2003-560_R128_Taylor Dent_vs_Robin Soderling
2003-560,US Open,Hard,25/08/2003,128,G,7,5,R128,159.0,5-7 6-2 6-2 7-6(4),18003344,Stefan Koubek,stefan koubek,L,AUT,26.6,68.0,,175.0,74748450,Giorgio Galimberti,giorgio galimberti,R,ITA,26.9,127.0,,180.0,2003,2003-560_R128_Stefan Koubek_vs_Giorgio Galimberti
2003-560,US Open,Hard,25/08/2003,128,G,8,5,R128,147.0,6-3 7-5 5-7 6-4,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,23.0,15.0,15.0,183.0,45848466,Michael Chang,michael chang,R,USA,31.5,222.0,,175.0,2003,2003-560_R128_Fernando Gonzalez_vs_Michael Chang
2003-560,US Open,Hard,25/08/2003,128,G,9,5,R128,252.0,6-4 6-7(3) 4-6 7-6(7) 6-4,46384894,Ramon Delgado,ramon delgado,R,PAR,26.7,158.0,,185.0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,25.2,9.0,9.0,175.0,2003,2003-560_R128_Ramon Delgado_vs_Sebastien Grosjean
2003-560,US Open,Hard,25/08/2003,128,G,10,5,R128,92.0,6-1 6-4 6-0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,31.4,44.0,,183.0,36011494,Filippo Volandri,filippo volandri,R,ITA,21.9,47.0,,183.0,2003,2003-560_R128_Jonas Bjorkman_vs_Filippo Volandri
2003-560,US Open,Hard,25/08/2003,128,G,11,5,R128,125.0,6-2 7-5 6-3,46730466,Karol Kucera,karol kucera,R,SVK,29.4,37.0,,188.0,67111803,Alexander Popp,alexander popp,R,GER,26.8,107.0,,201.0,2003,2003-560_R128_Karol Kucera_vs_Alexander Popp
2003-560,US Open,Hard,25/08/2003,128,G,12,5,R128,101.0,6-3 6-2 6-4,11646943,Mardy Fish,mardy fish,R,USA,21.7,26.0,24.0,188.0,54841154,Joachim Johansson,joachim johansson,R,SWE,21.1,194.0,,198.0,2003,2003-560_R128_Mardy Fish_vs_Joachim Johansson
2003-560,US Open,Hard,25/08/2003,128,G,13,5,R128,205.0,6-7(6) 7-6(6) 6-3 6-4,4261640,Arnaud Clement,arnaud clement,R,FRA,25.6,32.0,31.0,173.0,17202770,Brian Vahaly,brian vahaly,R,USA,24.1,78.0,,183.0,2003,2003-560_R128_Arnaud Clement_vs_Brian Vahaly
