tourney_id,tourney_name,surface,tourney_date,draw_size,tourney_level,match_num,best_of,round,minutes,score,winner_id,winner_name,winner_name_norm,winner_hand,winner_ioc,winner_age,winner_rank,winner_seed,winner_ht,loser_id,loser_name,loser_name_norm,loser_hand,loser_ioc,loser_age,loser_rank,loser_seed,loser_ht,__source_year,match_key,winner_player_id,loser_player_id
2005-560,US Open,Hard,2005-08-29,128,G,53,5,R128,70.0,6-1 6-0 6-2,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,23.1,26.0,24.0,183.0,41390785,Florian Mayer,florian mayer,R,GER,21.9,66.0,,190.0,2005,2005-560_R128_Mikhail Youzhny_vs_Florian Mayer,24039873,83686312
2005-560,US Open,Hard,2005-08-29,128,G,54,5,R128,98.0,6-3 6-3 6-0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,33.4,111.0,,183.0,33333651,Tomas Behrend,tomas behrend,R,GER,30.7,89.0,,193.0,2005,2005-560_R128_Jonas Bjorkman_vs_Tomas Behrend,78613276,87693766
2005-560,US Open,Hard,2005-08-29,128,G,55,5,R128,110.0,6-2 7-5 6-2,84892363,Xavier Malisse,xavier malisse,R,BEL,25.1,54.0,,185.0,39090281,Jan Hernych,jan hernych,R,CZE,26.1,81.0,,190.0,2005,2005-560_R128_Xavier Malisse_vs_Jan Hernych,82295767,33087837
2005-560,US Open,Hard,2005-08-29,128,G,56,5,R128,147.0,7-6(9) 6-2 6-4,11118569,Brian Baker,brian baker,R,USA,20.3,195.0,,190.0,63396451,Gaston Gaudio,gaston gaudio,R,ARG,26.7,9.0,9.0,175.0,2005,2005-560_R128_Brian Baker_vs_Gaston Gaudio,51061085,76485336
2005-560,US Open,Hard,2005-08-29,128,G,57,5,R128,107.0,6-3 6-4 6-3,51837055,Thomas Johansson,thomas johansson,R,SWE,30.4,14.0,14.0,180.0,77505174,Mariano Zabaleta,mariano zabaleta,R,ARG,27.4,72.0,,183.0,2005,2005-560_R128_Thomas Johansson_vs_Mariano Zabaleta,61904868,51436541
2005-560,US Open,Hard,2005-08-29,128,G,58,5,R128,102.0,6-2 6-3 6-2,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,27.2,35.0,,175.0,12288181,Oscar Hernandez,oscar hernandez,R,ESP,27.3,78.0,,180.0,2005,2005-560_R128_Sebastien Grosjean_vs_Oscar Hernandez,2184697,31177590
2005-560,US Open,Hard,2005-08-29,128,G,59,5,R128,179.0,6-2 6-7(5) 6-3 7-6(3),1972334,Gustavo Kuerten,gustavo kuerten,R,BRA,28.9,357.0,,190.0,60388510,Paul Goldstein,paul goldstein,R,USA,29.0,65.0,,178.0,2005,2005-560_R128_Gustavo Kuerten_vs_Paul Goldstein,33420453,65060703
2005-560,US Open,Hard,2005-08-29,128,G,60,5,R128,151.0,3-6 6-3 6-4 6-2,81788658,Tommy Robredo,tommy robredo,R,ESP,23.3,20.0,19.0,180.0,12793095,Daniele Bracciali,daniele bracciali,R,ITA,27.6,87.0,,180.0,2005,2005-560_R128_Tommy Robredo_vs_Daniele Bracciali,84872738,89915529
2005-560,US Open,Hard,2005-08-29,128,G,61,5,R128,112.0,7-5 7-6(3) 6-3,73946074,James Blake,james blake,R,USA,25.6,49.0,,185.0,40629955,Greg Rusedski,greg rusedski,L,GBR,31.9,30.0,28.0,193.0,2005,2005-560_R128_James Blake_vs_Greg Rusedski,65398497,72658617
2005-560,US Open,Hard,2005-08-29,128,G,62,5,R128,120.0,6-4 6-4 6-2,86694730,Igor Andreev,igor andreev,R,RUS,22.1,52.0,,185.0,26086388,Gilles Elseneer,gilles elseneer,R,BEL,27.4,181.0,,188.0,2005,2005-560_R128_Igor Andreev_vs_Gilles Elseneer,54095450,95338461
2005-560,US Open,Hard,2005-08-29,128,G,63,5,R128,269.0,7-6(4) 6-0 6-7(1) 4-6 7-6(5),62487735,Scoville Jenkins,scoville jenkins,R,USA,18.9,352.0,,188.0,12391329,George Bastl,george bastl,R,SUI,30.4,119.0,,183.0,2005,2005-560_R128_Scoville Jenkins_vs_George Bastl,27508284,68445073
2005-560,US Open,Hard,2005-08-29,128,G,64,5,R128,109.0,6-3 6-3 6-4,55937811,Rafael Nadal,rafael nadal,L,ESP,19.2,2.0,2.0,185.0,83730404,Bobby Reynolds,bobby reynolds,R,USA,23.1,132.0,,183.0,2005,2005-560_R128_Rafael Nadal_vs_Bobby Reynolds,59470770,83572152
2005-560,US Open,Hard,2005-08-29,128,G,65,5,R64,137.0,7-5 7-5 7-6(2),49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,74493481,Fabrice Santoro,fabrice santoro,R,FRA,32.7,76.0,,178.0,2005,2005-560_R64_Roger Federer_vs_Fabrice Santoro,12893523,67564074
2005-560,US Open,Hard,2005-08-29,128,G,66,5,R64,116.0,4-6 6-2 6-1 6-3,6768670,Olivier Rochus,olivier rochus,R,BEL,24.6,29.0,27.0,168.0,680478,Albert Montanes,albert montanes,R,ESP,24.7,86.0,,175.0,2005,2005-560_R64_Olivier Rochus_vs_Albert Montanes,98572058,70306668
2005-560,US Open,Hard,2005-08-29,128,G,67,5,R64,241.0,6-2 7-6(2) 2-6 6-7(4) 6-0,4261640,Arnaud Clement,arnaud clement,R,FRA,27.6,91.0,,173.0,16561313,Andy Murray,andy murray,R,GBR,18.2,122.0,,190.0,2005,2005-560_R64_Arnaud Clement_vs_Andy Murray,54968648,52577225
2005-560,US Open,Hard,2005-08-29,128,G,68,5,R64,209.0,4-6 4-6 6-4 6-3 6-3,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,28.1,38.0,,183.0,52367675,Radek Stepanek,radek stepanek,R,CZE,26.7,18.0,16.0,185.0,2005,2005-560_R64_Nicolas Kiefer_vs_Radek Stepanek,31470746,75729135
2005-560,US Open,Hard,2005-08-29,128,G,69,5,R64,167.0,7-6(4) 1-6 6-2 7-6(4),92571015,David Nalbandian,david nalbandian,R,ARG,23.6,11.0,11.0,180.0,40398059,Peter Wessels,peter wessels,R,NED,27.3,103.0,,196.0,2005,2005-560_R64_David Nalbandian_vs_Peter Wessels,79337905,49514387
2005-560,US Open,Hard,2005-08-29,128,G,70,5,R64,132.0,6-4 3-6 6-4 6-3,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,25.0,23.0,21.0,183.0,89707889,Dmitry Tursunov,dmitry tursunov,R,RUS,22.7,138.0,,185.0,2005,2005-560_R64_Fernando Gonzalez_vs_Dmitry Tursunov,16030999,21842284
2005-560,US Open,Hard,2005-08-29,128,G,71,5,R64,134.0,3-6 6-1 6-2 6-4,35237355,Davide Sanguinetti,davide sanguinetti,R,ITA,33.0,59.0,,188.0,44690618,Carlos Moya,carlos moya,R,ESP,29.0,33.0,31.0,190.0,2005,2005-560_R64_Davide Sanguinetti_vs_Carlos Moya,85272829,31847188
2005-560,US Open,Hard,2005-08-29,128,G,72,5,R64,140.0,6-4 7-5 6-3,32449599,Paradorn Srichaphan,paradorn srichaphan,R,THA,26.2,51.0,,185.0,60154348,Nikolay Davydenko,nikolay davydenko,R,RUS,24.2,6.0,6.0,178.0,2005,2005-560_R64_Paradorn Srichaphan_vs_Nikolay Davydenko,45351021,92304110
2005-560,US Open,Hard,2005-08-29,128,G,73,5,R64,150.0,7-6(6) 7-6(3) 6-2,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,24.5,4.0,3.0,180.0,37934933,Jose Acasuso,jose acasuso,R,ARG,22.8,44.0,,190.0,2005,2005-560_R64_Lleyton Hewitt_vs_Jose Acasuso,53162960,72359225
2005-560,US Open,Hard,2005-08-29,128,G,74,5,R64,153.0,6-3 6-2 4-6 7-5,94859806,Taylor Dent,taylor dent,R,USA,24.3,27.0,25.0,188.0,13232081,Nicolas Almagro,nicolas almagro,R,ESP,20.0,95.0,,183.0,2005,2005-560_R64_Taylor Dent_vs_Nicolas Almagro,39495536,3222682
2005-560,US Open,Hard,2005-08-29,128,G,75,5,R64,98.0,6-3 6-0 6-2,83716658,David Ferrer,david ferrer,R,ESP,23.4,15.0,17.0,175.0,46730466,Karol Kucera,karol kucera,R,SVK,31.4,141.0,,188.0,2005,2005-560_R64_David Ferrer_vs_Karol Kucera,12833669,15540789
2005-560,US Open,Hard,2005-08-29,128,G,76,5,R64,92.0,6-1 6-1 6-3,87917681,Dominik Hrbaty,dominik hrbaty,R,SVK,27.6,17.0,15.0,183.0,47280540,Michael Lammer,michael lammer,R,SUI,23.4,282.0,,185.0,2005,2005-560_R64_Dominik Hrbaty_vs_Michael Lammer,10010775,62747645
2005-560,US Open,Hard,2005-08-29,128,G,77,5,R64,131.0,6-4 6-2 7-5,13157411,Fernando Verdasco,fernando verdasco,L,ESP,21.7,48.0,,188.0,52278759,Paul Capdeville,paul capdeville,R,CHI,22.4,157.0,,190.0,2005,2005-560_R64_Fernando Verdasco_vs_Paul Capdeville,16587381,82299182
2005-560,US Open,Hard,2005-08-29,128,G,78,5,R64,207.0,6-3 5-7 7-6(4) 6-3,15497587,Novak Djokovic,novak djokovic,R,SRB,18.2,97.0,,188.0,56559222,Mario Ancic,mario ancic,R,CRO,21.4,24.0,22.0,196.0,2005,2005-560_R64_Novak Djokovic_vs_Mario Ancic,42342055,42227655
2005-560,US Open,Hard,2005-08-29,128,G,79,5,R64,171.0,7-6(5) 6-7(4) 6-4 7-6(4),81013241,Max Mirnyi,max mirnyi,R,BLR,28.1,32.0,30.0,196.0,4556937,Florent Serra,florent serra,R,FRA,24.4,74.0,,180.0,2005,2005-560_R64_Max Mirnyi_vs_Florent Serra,54365619,19828554
2005-560,US Open,Hard,2005-08-29,128,G,80,5,R64,151.0,6-2 6-4 5-7 6-4,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,24.1,57.0,,185.0,63532,Bjorn Phau,bjorn phau,R,GER,25.9,108.0,,175.0,2005,2005-560_R64_Jarkko Nieminen_vs_Bjorn Phau,8142823,77206214
2005-560,US Open,Hard,2005-08-29,128,G,81,5,R64,110.0,6-2 6-3 6-2,25837557,Guillermo Coria,guillermo coria,R,ARG,23.6,8.0,8.0,175.0,2432553,Vincent Spadea,vincent spadea,R,USA,31.1,47.0,,183.0,2005,2005-560_R64_Guillermo Coria_vs_Vincent Spadea,95793679,12876585
2005-560,US Open,Hard,2005-08-29,128,G,82,5,R64,101.0,6-2 6-2 7-6(6),30200466,Robin Soderling,robin soderling,R,SWE,21.0,42.0,,193.0,24250981,Feliciano Lopez,feliciano lopez,L,ESP,23.9,21.0,26.0,188.0,2005,2005-560_R64_Robin Soderling_vs_Feliciano Lopez,30905695,5067751
2005-560,US Open,Hard,2005-08-29,128,G,83,5,R64,,W/O,66485216,Nicolas Massu,nicolas massu,R,CHI,25.8,58.0,,183.0,30999997,Jiri Novak,jiri novak,R,CZE,30.4,25.0,23.0,190.0,2005,2005-560_R64_Nicolas Massu_vs_Jiri Novak,38098714,32860737
2005-560,US Open,Hard,2005-08-29,128,G,84,5,R64,198.0,3-6 6-4 6-3 6-7(4) 6-1,99794533,Stan Wawrinka,stan wawrinka,R,SUI,20.4,62.0,,183.0,66161345,Mariano Puerta,mariano puerta,L,ARG,26.9,10.0,10.0,180.0,2005,2005-560_R64_Stan Wawrinka_vs_Mariano Puerta,24368625,75967012
2005-560,US Open,Hard,2005-08-29,128,G,85,5,R64,102.0,6-1 3-6 6-3 3-2 RET,49863833,Richard Gasquet,richard gasquet,R,FRA,19.1,13.0,13.0,185.0,74748450,Giorgio Galimberti,giorgio galimberti,R,ITA,28.9,236.0,,180.0,2005,2005-560_R64_Richard Gasquet_vs_Giorgio Galimberti,93807101,5819648
2005-560,US Open,Hard,2005-08-29,128,G,86,5,R64,177.0,7-6(5) 5-7 6-4 6-4,71776499,Ivan Ljubicic,ivan ljubicic,R,CRO,26.4,19.0,18.0,193.0,34277736,Cyril Saulnier,cyril saulnier,R,FRA,30.0,75.0,,190.0,2005,2005-560_R64_Ivan Ljubicic_vs_Cyril Saulnier,60508851,90506107
2005-560,US Open,Hard,2005-08-29,128,G,87,5,R64,115.0,7-6(5) 6-2 6-0,77609510,Tommy Haas,tommy haas,R,GER,27.4,31.0,29.0,188.0,62023540,Rainer Schuettler,rainer schuettler,R,GER,29.3,98.0,,180.0,2005,2005-560_R64_Tommy Haas_vs_Rainer Schuettler,91918332,77691828
2005-560,US Open,Hard,2005-08-29,128,G,88,5,R64,79.0,6-1 6-1 6-4,7573096,Robby Ginepri,robby ginepri,R,USA,22.8,46.0,,183.0,77745282,Gilles Muller,gilles muller,L,LUX,22.3,68.0,,193.0,2005,2005-560_R64_Robby Ginepri_vs_Gilles Muller,72470079,43848423
2005-560,US Open,Hard,2005-08-29,128,G,89,5,R64,148.0,7-6(4) 7-6(5) 7-6(4),11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,39371802,Ivo Karlovic,ivo karlovic,R,CRO,26.4,94.0,,208.0,2005,2005-560_R64_Andre Agassi_vs_Ivo Karlovic,17136950,27478666
2005-560,US Open,Hard,2005-08-29,128,G,90,5,R64,89.0,6-3 6-2 6-0,85547097,Tomas Berdych,tomas berdych,R,CZE,19.9,34.0,32.0,196.0,73587299,Ricardo Mello,ricardo mello,L,BRA,24.6,56.0,,175.0,2005,2005-560_R64_Tomas Berdych_vs_Ricardo Mello,90048770,27599533
2005-560,US Open,Hard,2005-08-29,128,G,91,5,R64,110.0,6-4 6-4 6-3,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,23.1,26.0,24.0,183.0,56865819,Jonas Bjorkman,jonas bjorkman,R,SWE,33.4,111.0,,183.0,2005,2005-560_R64_Mikhail Youzhny_vs_Jonas Bjorkman,24039873,78613276
2005-560,US Open,Hard,2005-08-29,128,G,92,5,R64,162.0,6-7(5) 6-2 6-3 6-4,84892363,Xavier Malisse,xavier malisse,R,BEL,25.1,54.0,,185.0,11118569,Brian Baker,brian baker,R,USA,20.3,195.0,,190.0,2005,2005-560_R64_Xavier Malisse_vs_Brian Baker,82295767,51061085
2005-560,US Open,Hard,2005-08-29,128,G,93,5,R64,140.0,6-3 6-2 4-6 6-2,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,27.2,35.0,,175.0,51837055,Thomas Johansson,thomas johansson,R,SWE,30.4,14.0,14.0,180.0,2005,2005-560_R64_Sebastien Grosjean_vs_Thomas Johansson,2184697,61904868
2005-560,US Open,Hard,2005-08-29,128,G,94,5,R64,163.0,5-7 7-6(3) 6-3 6-2,81788658,Tommy Robredo,tommy robredo,R,ESP,23.3,20.0,19.0,180.0,1972334,Gustavo Kuerten,gustavo kuerten,R,BRA,28.9,357.0,,190.0,2005,2005-560_R64_Tommy Robredo_vs_Gustavo Kuerten,84872738,33420453
2005-560,US Open,Hard,2005-08-29,128,G,95,5,R64,96.0,6-2 6-2 6-4,73946074,James Blake,james blake,R,USA,25.6,49.0,,185.0,86694730,Igor Andreev,igor andreev,R,RUS,22.1,52.0,,185.0,2005,2005-560_R64_James Blake_vs_Igor Andreev,65398497,54095450
2005-560,US Open,Hard,2005-08-29,128,G,96,5,R64,146.0,6-4 7-5 6-4,55937811,Rafael Nadal,rafael nadal,L,ESP,19.2,2.0,2.0,185.0,62487735,Scoville Jenkins,scoville jenkins,R,USA,18.9,352.0,,188.0,2005,2005-560_R64_Rafael Nadal_vs_Scoville Jenkins,59470770,27508284
2005-560,US Open,Hard,2005-08-29,128,G,97,5,R32,114.0,6-3 7-6(6) 6-2,49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,6768670,Olivier Rochus,olivier rochus,R,BEL,24.6,29.0,27.0,168.0,2005,2005-560_R32_Roger Federer_vs_Olivier Rochus,12893523,98572058
2005-560,US Open,Hard,2005-08-29,128,G,98,5,R32,187.0,6-4 6-7(5) 6-4 6-1,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,28.1,38.0,,183.0,4261640,Arnaud Clement,arnaud clement,R,FRA,27.6,91.0,,173.0,2005,2005-560_R32_Nicolas Kiefer_vs_Arnaud Clement,31470746,54968648
2005-560,US Open,Hard,2005-08-29,128,G,99,5,R32,114.0,7-5 6-3 6-0,92571015,David Nalbandian,david nalbandian,R,ARG,23.6,11.0,11.0,180.0,7897316,Fernando Gonzalez,fernando gonzalez,R,CHI,25.0,23.0,21.0,183.0,2005,2005-560_R32_David Nalbandian_vs_Fernando Gonzalez,79337905,16030999
2005-560,US Open,Hard,2005-08-29,128,G,100,5,R32,263.0,6-3 4-6 6-7(2) 7-6(6) 7-6(5),35237355,Davide Sanguinetti,davide sanguinetti,R,ITA,33.0,59.0,,188.0,32449599,Paradorn Srichaphan,paradorn srichaphan,R,THA,26.2,51.0,,185.0,2005,2005-560_R32_Davide Sanguinetti_vs_Paradorn Srichaphan,85272829,45351021
2005-560,US Open,Hard,2005-08-29,128,G,101,5,R32,200.0,6-3 3-6 6-7(2) 6-2 7-5,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,24.5,4.0,3.0,180.0,94859806,Taylor Dent,taylor dent,R,USA,24.3,27.0,25.0,188.0,2005,2005-560_R32_Lleyton Hewitt_vs_Taylor Dent,53162960,39495536
2005-560,US Open,Hard,2005-08-29,128,G,102,5,R32,187.0,6-7(7) 7-5 7-5 7-5,87917681,Dominik Hrbaty,dominik hrbaty,R,SVK,27.6,17.0,15.0,183.0,83716658,David Ferrer,david ferrer,R,ESP,23.4,15.0,17.0,175.0,2005,2005-560_R32_Dominik Hrbaty_vs_David Ferrer,10010775,12833669
2005-560,US Open,Hard,2005-08-29,128,G,103,5,R32,184.0,6-1 4-6 6-7(2) 6-4 6-4,13157411,Fernando Verdasco,fernando verdasco,L,ESP,21.7,48.0,,188.0,15497587,Novak Djokovic,novak djokovic,R,SRB,18.2,97.0,,188.0,2005,2005-560_R32_Fernando Verdasco_vs_Novak Djokovic,16587381,42342055
2005-560,US Open,Hard,2005-08-29,128,G,104,5,R32,146.0,6-3 7-6(5) 3-6 6-3,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,24.1,57.0,,185.0,81013241,Max Mirnyi,max mirnyi,R,BLR,28.1,32.0,30.0,196.0,2005,2005-560_R32_Jarkko Nieminen_vs_Max Mirnyi,8142823,54365619
2005-560,US Open,Hard,2005-08-29,128,G,105,5,R32,161.0,6-2 6-7(4) 6-1 6-4,25837557,Guillermo Coria,guillermo coria,R,ARG,23.6,8.0,8.0,175.0,30200466,Robin Soderling,robin soderling,R,SWE,21.0,42.0,,193.0,2005,2005-560_R32_Guillermo Coria_vs_Robin Soderling,95793679,30905695
2005-560,US Open,Hard,2005-08-29,128,G,106,5,R32,144.0,6-4 6-3 6-0,66485216,Nicolas Massu,nicolas massu,R,CHI,25.8,58.0,,183.0,99794533,Stan Wawrinka,stan wawrinka,R,SUI,20.4,62.0,,183.0,2005,2005-560_R32_Nicolas Massu_vs_Stan Wawrinka,38098714,24368625
2005-560,US Open,Hard,2005-08-29,128,G,107,5,R32,227.0,3-6 7-6(6) 6-7(7) 6-3 6-2,49863833,Richard Gasquet,richard gasquet,R,FRA,19.1,13.0,13.0,185.0,71776499,Ivan Ljubicic,ivan ljubicic,R,CRO,26.4,19.0,18.0,193.0,2005,2005-560_R32_Richard Gasquet_vs_Ivan Ljubicic,93807101,60508851
2005-560,US Open,Hard,2005-08-29,128,G,108,5,R32,198.0,7-5 6-7(3) 6-4 2-6 6-3,7573096,Robby Ginepri,robby ginepri,R,USA,22.8,46.0,,183.0,77609510,Tommy Haas,tommy haas,R,GER,27.4,31.0,29.0,188.0,2005,2005-560_R32_Robby Ginepri_vs_Tommy Haas,72470079,91918332
2005-560,US Open,Hard,2005-08-29,128,G,109,5,R32,149.0,3-6 6-1 6-4 7-6(2),11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,85547097,Tomas Berdych,tomas berdych,R,CZE,19.9,34.0,32.0,196.0,2005,2005-560_R32_Andre Agassi_vs_Tomas Berdych,17136950,90048770
2005-560,US Open,Hard,2005-08-29,128,G,110,5,R32,177.0,5-7 1-6 6-1 7-5 7-6(1),84892363,Xavier Malisse,xavier malisse,R,BEL,25.1,54.0,,185.0,55420680,Mikhail Youzhny,mikhail youzhny,R,RUS,23.1,26.0,24.0,183.0,2005,2005-560_R32_Xavier Malisse_vs_Mikhail Youzhny,82295767,24039873
2005-560,US Open,Hard,2005-08-29,128,G,111,5,R32,201.0,6-4 7-5 6-7(3) 7-6(3),81788658,Tommy Robredo,tommy robredo,R,ESP,23.3,20.0,19.0,180.0,9261669,Sebastien Grosjean,sebastien grosjean,R,FRA,27.2,35.0,,175.0,2005,2005-560_R32_Tommy Robredo_vs_Sebastien Grosjean,84872738,2184697
2005-560,US Open,Hard,2005-08-29,128,G,112,5,R32,145.0,6-4 4-6 6-3 6-1,73946074,James Blake,james blake,R,USA,25.6,49.0,,185.0,55937811,Rafael Nadal,rafael nadal,L,ESP,19.2,2.0,2.0,185.0,2005,2005-560_R32_James Blake_vs_Rafael Nadal,65398497,59470770
2005-560,US Open,Hard,2005-08-29,128,G,113,5,R16,180.0,6-4 6-7(3) 6-3 6-4,49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,72369183,Nicolas Kiefer,nicolas kiefer,R,GER,28.1,38.0,,183.0,2005,2005-560_R16_Roger Federer_vs_Nicolas Kiefer,12893523,31470746
2005-560,US Open,Hard,2005-08-29,128,G,114,5,R16,177.0,4-6 7-6(4) 6-4 6-2,92571015,David Nalbandian,david nalbandian,R,ARG,23.6,11.0,11.0,180.0,35237355,Davide Sanguinetti,davide sanguinetti,R,ITA,33.0,59.0,,188.0,2005,2005-560_R16_David Nalbandian_vs_Davide Sanguinetti,79337905,85272829
2005-560,US Open,Hard,2005-08-29,128,G,115,5,R16,93.0,6-1 6-4 6-2,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,24.5,4.0,3.0,180.0,87917681,Dominik Hrbaty,dominik hrbaty,R,SVK,27.6,17.0,15.0,183.0,2005,2005-560_R16_Lleyton Hewitt_vs_Dominik Hrbaty,53162960,10010775
2005-560,US Open,Hard,2005-08-29,128,G,116,5,R16,109.0,6-2 7-6(6) 6-3,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,24.1,57.0,,185.0,13157411,Fernando Verdasco,fernando verdasco,L,ESP,21.7,48.0,,188.0,2005,2005-560_R16_Jarkko Nieminen_vs_Fernando Verdasco,8142823,16587381
2005-560,US Open,Hard,2005-08-29,128,G,117,5,R16,272.0,6-4 2-6 6-7(5) 6-2 6-2,25837557,Guillermo Coria,guillermo coria,R,ARG,23.6,8.0,8.0,175.0,66485216,Nicolas Massu,nicolas massu,R,CHI,25.8,58.0,,183.0,2005,2005-560_R16_Guillermo Coria_vs_Nicolas Massu,95793679,38098714
2005-560,US Open,Hard,2005-08-29,128,G,118,5,R16,177.0,6-3 3-6 6-7(8) 6-4 6-0,7573096,Robby Ginepri,robby ginepri,R,USA,22.8,46.0,,183.0,49863833,Richard Gasquet,richard gasquet,R,FRA,19.1,13.0,13.0,185.0,2005,2005-560_R16_Robby Ginepri_vs_Richard Gasquet,72470079,93807101
2005-560,US Open,Hard,2005-08-29,128,G,119,5,R16,174.0,6-3 6-4 6-7(5) 4-6 6-2,11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,84892363,Xavier Malisse,xavier malisse,R,BEL,25.1,54.0,,185.0,2005,2005-560_R16_Andre Agassi_vs_Xavier Malisse,17136950,82295767
2005-560,US Open,Hard,2005-08-29,128,G,120,5,R16,140.0,4-6 7-5 6-2 6-3,73946074,James Blake,james blake,R,USA,25.6,49.0,,185.0,81788658,Tommy Robredo,tommy robredo,R,ESP,23.3,20.0,19.0,180.0,2005,2005-560_R16_James Blake_vs_Tommy Robredo,65398497,84872738
2005-560,US Open,Hard,2005-08-29,128,G,121,5,QF,99.0,6-2 6-4 6-1,49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,92571015,David Nalbandian,david nalbandian,R,ARG,23.6,11.0,11.0,180.0,2005,2005-560_QF_Roger Federer_vs_David Nalbandian,12893523,79337905
2005-560,US Open,Hard,2005-08-29,128,G,122,5,QF,144.0,2-6 6-1 3-6 6-3 6-1,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,24.5,4.0,3.0,180.0,34432418,Jarkko Nieminen,jarkko nieminen,L,FIN,24.1,57.0,,185.0,2005,2005-560_QF_Lleyton Hewitt_vs_Jarkko Nieminen,53162960,8142823
2005-560,US Open,Hard,2005-08-29,128,G,123,5,QF,181.0,4-6 6-1 7-5 3-6 7-5,7573096,Robby Ginepri,robby ginepri,R,USA,22.8,46.0,,183.0,25837557,Guillermo Coria,guillermo coria,R,ARG,23.6,8.0,8.0,175.0,2005,2005-560_QF_Robby Ginepri_vs_Guillermo Coria,72470079,95793679
2005-560,US Open,Hard,2005-08-29,128,G,124,5,QF,170.0,3-6 3-6 6-3 6-3 7-6(6),11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,73946074,James Blake,james blake,R,USA,25.6,49.0,,185.0,2005,2005-560_QF_Andre Agassi_vs_James Blake,17136950,65398497
2005-560,US Open,Hard,2005-08-29,128,G,125,5,SF,178.0,6-3 7-6(0) 4-6 6-3,49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,57874866,Lleyton Hewitt,lleyton hewitt,R,AUS,24.5,4.0,3.0,180.0,2005,2005-560_SF_Roger Federer_vs_Lleyton Hewitt,12893523,53162960
2005-560,US Open,Hard,2005-08-29,128,G,126,5,SF,164.0,6-4 5-7 6-3 4-6 6-3,11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,7573096,Robby Ginepri,robby ginepri,R,USA,22.8,46.0,,183.0,2005,2005-560_SF_Andre Agassi_vs_Robby Ginepri,17136950,72470079
2005-560,US Open,Hard,2005-08-29,128,G,127,5,F,139.0,6-3 2-6 7-6(1) 6-1,49178154,Roger Federer,roger federer,R,SUI,24.0,1.0,1.0,185.0,11102392,Andre Agassi,andre agassi,R,USA,35.3,7.0,7.0,180.0,2005,2005-560_F_Roger Federer_vs_Andre Agassi,12893523,17136950
2006-580,Australian Open,Hard,2006-01-16,128,G,1,5,R128,83.0,6-2 6-3 6-2,49178154,Roger Federer,roger federer,R,SUI,24.4,1.0,1.0,185.0,38822896,Denis Istomin,denis istomin,R,UZB,19.3,195.0,,188.0,2006,2006-580_R128_Roger Federer_vs_Denis Istomin,12893523,12150093
2006-580,Australian Open,Hard,2006-01-16,128,G,2,5,R128,138.0,6-4 6-1 4-6 6-4,41390785,Florian Mayer,florian mayer,R,GER,22.2,69.0,,190.0,80252140,Hyung Taik Lee,hyung taik lee,R,KOR,30.0,112.0,,180.0,2006,2006-580_R128_Florian Mayer_vs_Hyung Taik Lee,83686312,41486460
2006-580,Australian Open,Hard,2006-01-16,128,G,3,5,R128,111.0,7-6(5) 6-3 6-2,35237355,Davide Sanguinetti,davide sanguinetti,R,ITA,33.3,44.0,,188.0,58775803,Jacob Adaktusson,jacob adaktusson,R,SWE,25.3,265.0,,193.0,2006,2006-580_R128_Davide Sanguinetti_vs_Jacob Adaktusson,85272829,17301710
2006-580,Australian Open,Hard,2006-01-16,128,G,4,5,R128,155.0,6-3 3-6 6-1 6-7(4) 6-0,81013241,Max Mirnyi,max mirnyi,R,BLR,28.5,34.0,30.0,196.0,98970411,Thierry Ascione,thierry ascione,R,FRA,24.9,93.0,,188.0,2006,2006-580_R128_Max Mirnyi_vs_Thierry Ascione,54365619,41139116
